id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1066615635011276740,Urban Oasis with Queen Bed and City View (BE-42),25291258,Delta,Kreis 3,Sihlfeld,47.37439835999718,8.516608238936161,Entire home/apt,104,1,14,2024-06-26,6.67,48,256,14,
1067099035760515515,Large room quiet & central,22183665,Guido,Kreis 3,Alt-Wiedikon,47.369198827405775,8.512537033221738,Private room,,30,0,,,4,32,0,
1067108266318580411,Large city room,22183665,Guido,Kreis 3,Alt-Wiedikon,47.36892358592078,8.510873041061059,Private room,,30,0,,,4,31,0,
1067113299494080808,Business Room central Zurich,22183665,Guido,Kreis 3,Alt-Wiedikon,47.36883757258687,8.510830643805495,Private room,48,30,0,,,4,31,0,
1067160300508136140,"Blueground | Wipkingen, garden, near supermarket",434204093,Blueground,Kreis 10,Wipkingen,47.3954974,8.527068,Entire home/apt,182,30,2,2024-06-26,0.49,132,192,2,
1067160752194589028,"Blueground | Wipkingen, steps to river & groceries",434204093,Blueground,Kreis 10,Wipkingen,47.3954974,8.527068,Entire home/apt,109,30,0,,,132,26,0,
1067161054690364840,"Blueground | Hard, shared w/d, walk to groceries",434204093,Blueground,Kreis 4,Hard,47.3775463,8.512596000000002,Entire home/apt,173,30,0,,,132,354,0,
1067161910397657849,Spacious Room in Zürich City,273212092,Charles,Kreis 2,Enge,47.352875,8.527162,Private room,65,3,14,2024-06-17,2.56,1,85,14,
1067255504626066560,Simple 2 Bedroom apartment in Oerlikon,1229459,Swissstay,Kreis 11,Seebach,47.41724967819809,8.546454166999274,Entire home/apt,119,2,9,2024-06-20,1.69,80,333,9,
1067322477764450058,Schickes Zimmer mitten in Zürich,505991846,Gabriel,Kreis 7,Hirslanden,47.3597526,8.5701936,Private room,73,3,8,2024-06-08,1.63,6,21,8,
1067329363303572476,Sunny attic apartment in Zurich,21624606,Celine,Kreis 3,Alt-Wiedikon,47.36122096192307,8.513432324339428,Private room,,3,0,,,1,84,0,
1068195143123979166,Gemütliche Wohnung - beste Lage,7065336,Daniel,Kreis 5,Gewerbeschule,47.382506633355455,8.530830367927939,Entire home/apt,125,5,1,2024-05-27,0.88,1,231,1,
1068195221714456370,Gemütliche und helle Wohnung,81839396,Léonie,Kreis 3,Alt-Wiedikon,47.37008059999999,8.5152828,Entire home/apt,98,1,0,,,1,9,0,
1068756452382335929,Appartement Zürich,289909623,Christian,Kreis 11,Seebach,47.42116211354285,8.550416670242372,Entire home/apt,160,2,0,,,1,177,0,
1068791451511668004,4.5 room apartment in Zurich,353228277,Matheus,Kreis 8,Weinegg,47.36247304053734,8.558387090678018,Entire home/apt,400,1,1,2024-05-14,0.64,1,257,1,
1068866686604208390,Central apartment in Zurich,48082158,Teresa,Kreis 10,Wipkingen,47.397146322087664,8.532065470865854,Entire home/apt,110,1,8,2024-06-25,2.09,1,234,8,
1069248626800655497,Studio in the center of Zurich (mainstation),6344261,Kevin,Kreis 6,Unterstrass,47.3863237154782,8.539839221354665,Entire home/apt,110,2,0,,,1,7,0,
1069294592049247618,Chalet Style flat old town,101365596,Fabienne,Kreis 1,Rathaus,47.3750601230098,8.545030655248793,Entire home/apt,139,7,14,2024-06-15,3.62,3,225,14,
1069424757462308096,Comfortably furnished apartment in Zurich,348327394,Saschja,Kreis 6,Unterstrass,47.393942438438465,8.544728806930008,Entire home/apt,162,2,37,2024-06-13,6.69,3,35,37,
1069426801796001513,BeYouHouse,556616160,Barbara,Kreis 9,Albisrieden,47.36517118472096,8.491694808516211,Entire home/apt,64,1,0,,,1,235,0,
1069667276421808005,Spacious apartment Helvetia sq.,87922549,Alessandro,Kreis 4,Langstrasse,47.37618864722918,8.52536752698366,Entire home/apt,285,5,0,,,1,70,0,
1070043802513544765,"Blueground | Wiedikon, storage, 10 min to Old Town",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3693404,8.517778,Entire home/apt,167,30,0,,,132,365,0,
1070046834864781604,"Blueground | Wiedikon, shared w/d, 2 min to market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3693404,8.517778,Entire home/apt,152,30,0,,,132,356,0,
1070202610688326917,Schönes Zimmer mitten in Zürich,505991846,Gabriel,Kreis 7,Hirslanden,47.3597526,8.5701936,Private room,73,3,3,2024-04-21,0.74,6,80,3,
1070819153743695471,Calm 2 Bedroom Apartment,1229459,Swissstay,Kreis 11,Seebach,47.41530644360119,8.546393082504013,Entire home/apt,165,2,1,2024-04-15,0.39,80,343,1,
1070933728899653449,Terrific 2BR flat close to Paradeplatz (Canal3),23561865,Dimi,Kreis 1,City,47.37062943242267,8.532984131903902,Entire home/apt,,2,13,2024-05-13,2.60,71,0,13,
1071511744428000707,Urban Oasis with Queen Bed and City View (BE-34),25291258,Delta,Kreis 4,Hard,47.37600561766902,8.516813723904868,Entire home/apt,137,1,9,2024-06-16,2.41,48,223,9,
1071526798805338733,Urban Oasis with Queen Bed and City View (BE-24),25291258,Delta,Kreis 3,Sihlfeld,47.37461,8.51501,Entire home/apt,132,1,4,2024-05-31,1.01,48,247,4,
1071560788460688454,Top Zimmer mitten in Zürich,505991846,Gabriel,Kreis 7,Hirslanden,47.3597526,8.5701936,Private room,73,3,5,2024-04-30,1.01,6,37,5,
1071940997923120868,City Center / Brunau - 2.5 rooms,1746873,Frank,Kreis 3,Alt-Wiedikon,47.35664435377602,8.52003219037362,Entire home/apt,162,2,19,2024-06-20,4.13,11,74,19,
1072149949336425382,Gemütliches Apartment beste Lage,484421863,David,Kreis 1,Rathaus,47.3715364,8.5452864,Entire home/apt,256,4,11,2024-06-19,4.58,1,214,11,
1072308225794997951,"Blueground | Hard, common w/d, near supermarket",434204093,Blueground,Kreis 4,Hard,47.3775463,8.512596000000002,Entire home/apt,174,30,0,,,132,352,0,
1072458368009118247,Spacious Tranquil Apartment,351350760,Jessica Lynn,Kreis 3,Alt-Wiedikon,47.36712747280514,8.510099906340077,Entire home/apt,206,2,0,,,1,47,0,
1072603252203280627,"City Center – Duplex 4.5 rooms, quiet, city view",1746873,Frank,Kreis 10,Wipkingen,47.39649,8.52396,Entire home/apt,171,2,24,2024-06-25,4.77,11,22,24,
1072689037607562050,Lake view villa - 6 bdrms - prime location Zurich,1746873,Frank,Kreis 7,Witikon,47.354190868672454,8.586173641364065,Entire home/apt,597,2,25,2024-06-24,5.51,11,126,25,
1073112749369402009,Lichtdurchflutete Stadtwohnung,435188046,Sabine,Kreis 2,Leimbach,47.333781647405,8.519601573351878,Entire home/apt,111,2,1,2024-04-21,0.43,1,166,1,
1073146005220711164,Sunny room with work space,17012047,Rhianna,Kreis 9,Albisrieden,47.380658847342076,8.496533073484898,Private room,40,3,2,2024-02-07,0.41,1,146,2,
1073154131303655567,City Center / Brunau - 2.5 rooms,1746873,Frank,Kreis 3,Alt-Wiedikon,47.35726792919879,8.519041389510633,Entire home/apt,162,2,21,2024-06-28,4.53,11,77,21,
1073342003167011250,Cozy place near Letzigrund,66696907,Dario,Kreis 6,Unterstrass,47.39856028763253,8.538929826816252,Entire home/apt,121,5,0,,,1,10,0,
1073773331845898734,Urban Oasis in Central Location with floor cooling,557748691,Elias,Kreis 5,Escher Wyss,47.3905127,8.511365,Entire home/apt,220,7,0,,,1,175,0,
1074378570609420866,Wollishofen Urban Room,446920501,Melanie,Kreis 2,Wollishofen,47.33681,8.53128,Private room,66,1,3,2024-02-14,0.64,1,148,3,
1074437468588142466,Downtown Deluxe Studio with Queen Bed (BE-15),25291258,Delta,Kreis 3,Sihlfeld,47.37425006663092,8.515484077764006,Entire home/apt,139,1,11,2024-06-15,2.32,48,255,11,
1075275614999134532,One bedroom Apartment,538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1075447730629180186,Neubau in Zürich Oerlikon,558222603,Meihua,Kreis 11,Oerlikon,47.41094,8.54234,Entire home/apt,136,1,3,2024-06-17,2.57,1,187,3,
1075486172912184486,3 Room Brand New Zurich Center Flat (2 Bedrooms) S,420370006,Kamila,Kreis 3,Sihlfeld,47.37257517153554,8.5191207957919,Entire home/apt,364,1,21,2024-06-27,6.00,50,186,21,
1075841516204136596,"Blueground | Wipkingen, common garden, nr river",434204093,Blueground,Kreis 10,Wipkingen,47.3954974,8.527068,Entire home/apt,253,30,0,,,132,10,0,
1076245916285591696,Urban Retreat in Zurich,2387124,Emanuel,Kreis 3,Sihlfeld,47.374734192069084,8.513314000531112,Entire home/apt,140,1,4,2024-06-14,1.24,1,22,4,
1076561260082224610,"Blueground | Mühlebach, w/d, nr opera house",434204093,Blueground,Kreis 8,Mühlebach,47.36398,8.55445,Entire home/apt,206,30,0,,,132,293,0,
1076607595952604342,Zh Utoquai 2 - HITrental Seefeld Apartment,12886487,Stephanie,Kreis 8,Seefeld,47.3622431813033,8.54809273062799,Entire home/apt,161,1,2,2024-05-13,0.48,107,292,2,
1076607683017936080,Zentrales Stadtzimmer mit eigenem Bad,20096952,Carsten,Kreis 6,Oberstrass,47.38650974319452,8.545153683967039,Private room,129,2,9,2024-06-25,4.66,1,57,9,
1076745711900858256,Bright & central 4.5 rooms apartment Ber31,123896618,Sharedlock,Kreis 3,Sihlfeld,47.37201722091406,8.511528260913728,Entire home/apt,120,1,2,2024-06-03,0.66,17,7,2,
1076752610548315912,Cozy 4.5 apartment centrally located Ber01,123896618,Sharedlock,Kreis 3,Sihlfeld,47.37306740607843,8.510252859788498,Entire home/apt,145,1,4,2024-06-14,1.24,17,10,4,
1076872155227356664,Ihr perfektes Urlaubsdomizil in Zürich-Switzerland,9000657,Carol & Marco,Kreis 2,Wollishofen,47.336845626517615,8.532204319219819,Entire home/apt,204,2,7,2024-06-13,2.26,1,217,7,
1077279811673145671,New and stylish flat in Zurich central,451811418,Lukas,Kreis 4,Langstrasse,47.37905790000001,8.5268771,Entire home/apt,294,2,8,2024-06-18,2.00,5,5,8,
1077332571569319240,Large studio apartment in Zurich,434403990,Anna,Kreis 11,Seebach,47.4242438,8.5375789,Entire home/apt,,3,2,2024-06-22,0.43,1,0,2,
1077481629998760931,Perfect Apartment for City Trip to Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.36026,8.55934,Entire home/apt,172,2,8,2024-06-19,1.78,80,35,8,
1078151399518599226,Room in the heart of Zurich,30263208,Maximilian,Kreis 4,Langstrasse,47.379205935513276,8.531361034386316,Private room,,2,2,2024-02-25,0.46,1,0,2,
1078207625713478621,Stay at Night - Moonlight,452676942,Karin,Kreis 7,Hottingen,47.3654281915292,8.552288053028793,Entire home/apt,230,7,1,2024-05-27,0.88,1,55,1,
1078834214161806986,"Cheapest room in Zurich, close to the airport",556720710,Jonas,Kreis 6,Unterstrass,47.40257412598132,8.53657341198265,Private room,31,1,47,2024-06-27,9.93,1,9,47,
1078886340450351119,3 Room City Center Flat -Balcony (2 Bedrooms) KON,420370006,Kamila,Kreis 5,Gewerbeschule,47.38112193736582,8.532205836166845,Entire home/apt,407,1,5,2024-06-16,1.05,50,8,5,
1078982022762810835,Cozy and private residence in Zurich,14579178,Otavio Filipe,Kreis 9,Altstetten,47.386203276337305,8.496339392009515,Entire home/apt,,4,4,2024-06-27,0.90,1,2,4,
1080194189676118489,"Blueground | Hard, shared w/d, 2 min to groceries",434204093,Blueground,Kreis 4,Hard,47.3775463,8.512596000000002,Entire home/apt,175,30,0,,,132,356,0,
1080352739930414614,"Blueground | Wiedikon, storage, close to Old Town",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3693404,8.517778,Entire home/apt,181,30,0,,,132,211,0,
1080356734307388909,One Bedroom Apartment (2),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080362577829341548,One Bedroom Apartment (3),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080364170671118367,One Bedroom Apartment (4),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080365162241144118,One Bedroom Apartment (5),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080371356518758794,Double Studio (2),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080373869746027990,Double Studio (3),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080374655754472520,Double Studio (4),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080375444971036349,Double Studio (5),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,28,0,,,15,0,0,
1080376410548594524,Triple Studio with sofa bed,538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,28,0,,,15,0,0,
1080377224629759036,Twin Studio,538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,28,0,,,15,0,0,
1080385724329505328,Twin Studio (2),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,4,0,,,15,0,0,
1080386721812323867,Twin Studio (3),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,28,0,,,15,0,0,
1080389723910885737,Triple Studio with sofa bed (2),538210514,Adagio,Kreis 6,Unterstrass,47.38122430000001,8.5424692,Entire home/apt,,28,0,,,15,0,0,
1080484748643340103,Charmante Altbauwohnung Zürich,67841880,Mathias,Kreis 8,Weinegg,47.35887059740525,8.568349240265904,Entire home/apt,77,5,0,,,1,108,0,
1081153469703180828,Sorpresa cosy apartment,371008290,Sonia,Kreis 6,Unterstrass,47.39522322532662,8.545007295906544,Entire home/apt,95,1,17,2024-06-24,3.67,10,66,17,
1081191964793342541,City apartment with a great view,92179812,Lukas,Kreis 9,Albisrieden,47.36899,8.48772,Entire home/apt,,14,0,,,1,33,0,
1081288320198755453,A wonderful home in Seefeld,20483046,Linsen,Kreis 8,Weinegg,47.35563,8.56121,Entire home/apt,250,5,0,,,1,234,0,
1082306520757618949,Designer 1 Bd + Loft in the heart of Zürich,559913386,Marko,Kreis 2,Enge,47.367518159558806,8.535639241789953,Entire home/apt,380,3,0,,,1,249,0,
1082424145367891115,Charmante Familienwohnung,14803068,Helen,Kreis 7,Fluntern,47.38074006127108,8.566971815316775,Entire home/apt,347,2,3,2024-06-22,3,1,17,3,
1082941224432174607,Luxus- Wohnung mit Bergpanorama,6906205,Julian,Kreis 3,Sihlfeld,47.37952417228823,8.506959368548138,Entire home/apt,245,1,7,2024-06-14,2.28,1,114,7,
1083200263166096179,"Central designer flat, 6 rooms",56743449,Norman,Kreis 3,Sihlfeld,47.37339856278602,8.512803216416307,Entire home/apt,,4,1,2024-06-24,1,1,0,1,
1083260316886822095,Le bijou du 3ème arrondissement,10149656,Mohamed,Kreis 3,Sihlfeld,47.3749355,8.502090200000001,Private room,70,2,2,2024-06-16,2,1,117,2,
1083478151738768874,"Clean,comfy,central Zurich Room (10 mins to Lake)",340975587,Ar,Kreis 3,Alt-Wiedikon,47.36695864800654,8.511030067765814,Private room,,90,0,,,1,0,0,
1083894646026939581,Stylish apartment in Seefeld,106165551,Maria,Kreis 8,Mühlebach,47.36326739716546,8.550110379482755,Entire home/apt,253,2,4,2024-06-25,4,2,48,4,
1083959987971705132,Penthouse in Zurich City Center,16994819,Liz,Kreis 6,Oberstrass,47.382065473764484,8.544772267341614,Entire home/apt,,4,3,2024-06-20,1.61,1,3,3,
1083997999151467346,Central Attic,188535462,Vittorio,Kreis 4,Langstrasse,47.37669611627362,8.529641545194632,Entire home/apt,135,2,6,2024-06-24,2.37,2,15,6,
1084078162217369678,Sunny flat in trendy district 4,560319874,Christophe,Kreis 4,Langstrasse,47.37472630000001,8.5242728,Entire home/apt,,2,4,2024-06-14,1.76,1,3,4,
1084152642880255251,Flat in Zürich-Wiedikon,8259541,Andreas,Kreis 3,Alt-Wiedikon,47.36700394939277,8.514657124355978,Entire home/apt,135,3,1,2024-02-19,0.23,1,114,1,
1084676236438364768,"3 Zimmer, hell, zentral für 6 P.",560467854,David Carlo,Kreis 10,Höngg,47.40474885849224,8.50125509467981,Entire home/apt,,1,0,,,1,145,0,
1084974927647434374,Down town Züri -get the vibe@K5!,5751120,Sera,Kreis 5,Gewerbeschule,47.38696450411604,8.52708175778389,Private room,56,1,0,,,1,261,0,
1085220859752477717,"Beautiful relaxing, central city",135958025,Chris,Kreis 8,Mühlebach,47.359590183450955,8.554285063667212,Private room,93,1,14,2024-06-14,3.21,5,360,14,
1086006506835691511,Urban Oasis with Queen Bed and City View (BE-13),25291258,Delta,Kreis 3,Sihlfeld,47.37419245361339,8.514930828975519,Entire home/apt,143,1,5,2024-06-26,2.03,48,258,5,
1086007016269373591,Cozy Studio with Balcony in the City (BE-17),25291258,Delta,Kreis 4,Hard,47.376009381588716,8.515463231251829,Entire home/apt,128,1,2,2024-06-08,2,48,262,2,
1086007016861414052,Cozy Studio with Balcony in the City (BE-27),25291258,Delta,Kreis 3,Sihlfeld,47.376001315743366,8.514794304554758,Entire home/apt,115,1,6,2024-05-18,2.25,48,265,6,
1086007020093417463,Cozy Studio with Balcony in the City (BE-47),25291258,Delta,Kreis 4,Hard,47.375988659043024,8.516115735590455,Private room,119,1,5,2024-06-09,2.08,48,263,5,
1086197506850002284,Cozy two-room apartment,19146596,Marisa,Kreis 3,Sihlfeld,47.37254666416876,8.5113767521036,Entire home/apt,500,1,0,,,1,86,0,
1086811027883581480,Lakeside living in sunny Seefeld,383107115,Jana,Kreis 8,Mühlebach,47.35443142841882,8.557597083114178,Entire home/apt,,18,0,,,1,0,0,
1087141985466942659,Cozy Studio with Balcony in the City (BE-37),25291258,Delta,Kreis 3,Sihlfeld,47.37572,8.51508,Private room,151,1,3,2024-06-13,1.88,48,260,3,
1087194554218655455,"STAYY The River close ETH free Parking, Kitchen/TV",38886244,Patrick,Kreis 10,Höngg,47.3994173,8.495862299999999,Entire home/apt,244,1,9,2024-06-06,2.93,5,316,9,
1088112872132511372,Wohnung im Herzen von Zürich,65124121,Martha,Kreis 4,Langstrasse,47.3762505,8.5339412,Entire home/apt,,2,22,2024-06-28,6.88,1,4,22,
1088243431896984981,Quiet Room in Wollishofen,13222341,Sylwia,Kreis 2,Wollishofen,47.34745820230221,8.532142745110598,Private room,80,2,10,2024-06-15,2.70,1,9,10,
1088288490691590442,Large Studio in the Prime Location of Zurich,514804100,Евгений,Kreis 4,Langstrasse,47.380059040754446,8.526385389268398,Entire home/apt,126,4,4,2024-06-13,2.45,1,61,4,
1088839570721353400,Renovierte 2 Zimmer Wohnung,561451026,Csilla,Kreis 3,Alt-Wiedikon,47.36709414044735,8.519284062252291,Entire home/apt,200,5,0,,,1,261,0,
1088842668138787206,Zentrale gemüchtliche Wohnung für Zwei,437487061,Mohamed,Kreis 5,Gewerbeschule,47.385035405871704,8.528690334265747,Entire home/apt,86,1,22,2024-06-21,5.24,1,46,22,
1089006581666735722,Haus mit Garten in Zürich,22404783,Silvia,Kreis 7,Witikon,47.35758441629878,8.59910246083044,Entire home/apt,195,3,2,2024-05-30,1.20,3,173,2,
1089666382993381878,Apartment near Central Station,150623475,Evelyn,Kreis 1,Rathaus,47.37574037380523,8.544453084468842,Entire home/apt,101,1,27,2024-06-16,6.09,1,7,27,
1089894135626211517,Wohnung Zürich,552143209,Zurendo,Kreis 11,Oerlikon,47.409395,8.5274726,Private room,165,1,4,2024-06-16,4,2,260,4,
1090001258790414437,Nevena House,3580507,Matteo,Kreis 4,Hard,47.3789695,8.511431199999999,Entire home/apt,150,2,4,2024-06-12,1.30,2,161,4,
1090033211008849758,Private Room 9 (men only),553275356,Benjamin,Kreis 7,Hirslanden,47.36363,8.57128,Private room,46,13,4,2024-04-20,1.04,4,31,4,
1090376674955642012,"Haven in Fluntern, Zürich",53581962,Larissa,Kreis 7,Fluntern,47.38365140052206,8.556443094736958,Entire home/apt,250,28,0,,,1,157,0,
1090467938620153379,Amazing 2BR flat: spacious and central (Duke2),23561865,Dimi,Kreis 7,Fluntern,47.37944409260051,8.55690010421087,Entire home/apt,269,2,8,2024-06-23,2.14,71,7,8,
1091103567872054876,"Blueground | Enge, w/d, near central market",434204093,Blueground,Kreis 2,Enge,47.3595301,8.5269848,Entire home/apt,259,30,0,,,132,333,0,
1091137198020511980,Calm and cozy 1 Bedroom Apartment,1229459,Swissstay,Kreis 12,Hirzenbach,47.404848458118366,8.578691406565827,Entire home/apt,108,2,8,2024-05-19,2.24,80,166,8,
1091137645910353209,Inviting 2-BR Apartment Living,1229459,Swissstay,Kreis 12,Hirzenbach,47.40445607631784,8.576882065776095,Entire home/apt,125,2,15,2024-06-26,4.64,80,151,15,
1091300142873962243,Urban Living Redefined: Apartment in Oerlikon,1229459,Swissstay,Kreis 12,Hirzenbach,47.400728559178134,8.584180789168926,Entire home/apt,118,2,6,2024-06-23,1.80,80,68,6,
1091348286757900922,cosy studio in the heart of Zurich,159556512,Raffael,Kreis 4,Langstrasse,47.37695734422395,8.529510500792089,Entire home/apt,120,6,1,2024-05-21,0.75,1,96,1,
1092836623022852207,Beautiful 2 Room apartment with Balcony - Center 2,420370006,Kamila,Kreis 4,Hard,47.37731882858757,8.516970350894308,Entire home/apt,207,1,20,2024-06-29,5.45,50,91,20,
1093344293204030859,"Cozy studio ""Linda""",371008290,Sonia,Kreis 6,Unterstrass,47.3951921,8.544990799999999,Entire home/apt,95,1,19,2024-06-21,4.45,10,63,19,
1095501556175033618,"Blueground | Unterstrass, nr university & market",434204093,Blueground,Kreis 6,Unterstrass,47.3898137,8.5401944,Entire home/apt,127,30,0,,,132,340,0,
